id,name,maxdate,mindate,latitude,elevation,longitude,datacoverage,elevationUnit
GHCND:USW00013883,"COLUMBIA METROPOLITAN AIRPORT, SC US",2021-03-13,1942-04-24,33.94228,68.6,-81.11803,0.9279,METERS
GHCND:USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",2021-03-13,1938-04-01,30.495,7.9,-81.6936,0.998,METERS
GHCND:USW00013891,"KNOXVILLE AIRPORT, TN US",2021-03-13,1910-01-01,35.8181,293.2,-83.9858,0.9997,METERS
GHCND:USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",2021-03-13,1940-01-01,35.0564,77.4,-89.9865,1.0,METERS
GHCND:USW00013894,"MOBILE REGIONAL AIRPORT, AL US",2021-03-12,1948-01-01,30.68833,65.5,-88.24556,1.0,METERS
GHCND:USW00013896,"MUSCLE SHOALS AIRPORT, AL US",2021-03-12,1940-12-01,34.7441,164.6,-87.5997,0.9726,METERS
GHCND:USW00013897,"NASHVILLE INTERNATIONAL AIRPORT, TN US",2021-03-13,1948-01-01,36.11889,182.9,-86.68917,1.0,METERS
GHCND:USW00013899,"PENSACOLA REGIONAL AIRPORT, FL US",2021-03-12,1948-07-01,30.47806,34.1,-87.18694,1.0,METERS
GHCND:USW00013935,"ALEXANDRIA ESLER FIELD, LA US",2021-03-08,1960-01-11,31.3953,36.0,-92.2907,0.8293,METERS
GHCND:USW00013957,"SHREVEPORT AIRPORT, LA US",2021-03-13,1939-07-01,32.4472,77.4,-93.8244,1.0,METERS
GHCND:USW00013958,"AUSTIN CAMP MABRY, TX US",2021-03-13,1938-06-01,30.3208,204.2,-97.7604,1.0,METERS
GHCND:USW00013959,"WACO REGIONAL AIRPORT, TX US",2021-03-12,1941-01-01,31.61889,152.4,-97.22833,1.0,METERS
GHCND:USW00013960,"DALLAS FAA AIRPORT, TX US",2021-03-12,1939-08-01,32.8519,134.1,-96.8555,0.9996,METERS
GHCND:USW00013962,"ABILENE REGIONAL AIRPORT, TX US",2021-03-13,1946-08-01,32.4105,545.6,-99.6822,0.981,METERS
GHCND:USW00013963,"LITTLE ROCK AIRPORT ADAMS FIELD, AR US",2021-03-13,1938-04-01,34.7273,78.6,-92.2389,0.999,METERS
GHCND:USW00013964,"FORT SMITH REGIONAL AIRPORT, AR US",2021-03-13,1945-09-27,35.333,136.9,-94.3625,1.0,METERS
GHCND:USW00013966,"WICHITA FALLS MUNICIPAL AIRPORT, TX US",2021-03-13,1897-01-01,33.9786,310.0,-98.4928,0.9413,METERS
GHCND:USW00013967,"OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US",2021-03-13,1941-12-14,35.3889,391.7,-97.6006,0.9237,METERS
GHCND:USW00013968,"TULSA INTERNATIONAL AIRPORT, OK US",2021-03-13,1938-12-01,36.1994,198.1,-95.8872,0.9614,METERS
GHCND:USW00013969,"PONCA CITY MUNICIPAL AIRPORT, OK US",2021-03-13,1948-01-01,36.73667,304.8,-97.10194,0.9993,METERS
GHCND:USW00013970,"BATON ROUGE METRO AIRPORT, LA US",2021-03-12,1930-01-01,30.5372,19.5,-91.1469,0.9992,METERS
GHCND:USW00013971,"HARRISON BOONE CO AIRPORT, AR US",2021-03-13,1948-01-01,36.2668,418.8,-93.1566,0.8494,METERS
GHCND:USW00013976,"LAFAYETTE REGIONAL AIRPORT, LA US",2021-03-13,1893-01-01,30.205,11.6,-91.9875,0.9968,METERS
GHCND:USS0008M08S,"SCOTCH CREEK, CO US",2021-03-13,1986-08-05,37.65,2773.7,-108.01,1.0,METERS
GHCND:USS0008S01S,"FRISCO DIVIDE, NM US",2021-03-13,1978-10-31,33.74,2438.4,-108.95,0.9548,METERS
GHCND:USS0008S08S,"SILVER CREEK DIVIDE, NM US",2021-03-13,1978-09-30,33.37,2743.2,-108.71,0.9549,METERS
GHCND:USS0008T01S,"SIGNAL PEAK, NM US",2021-03-13,1978-10-31,32.92,2548.1,-108.15,0.9548,METERS
GHCND:USS0009A01S,"ROCKY BOY, MT US",2021-03-13,1967-09-30,48.17,1432.6,-109.65,1.0,METERS
GHCND:USS0009C01S,"CRYSTAL LAKE, MT US",2021-03-13,1978-09-30,46.79,1844.0,-109.51,1.0,METERS
GHCND:USS0009D06S,"FISHER CREEK, MT US",2021-03-13,1966-09-30,45.06,2773.7,-109.94,1.0,METERS
GHCND:USS0009D08S,"WHITE MILL, MT US",2021-03-13,1973-09-30,45.05,2651.8,-109.91,1.0,METERS
GHCND:USW00013978,"GREENWOOD LEFLORE AIRPORT, MS US",2021-03-11,1948-01-01,33.4963,40.5,-90.0866,0.9929,METERS
GHCND:USW00013980,"ANTHONY, KS US",2021-03-14,1896-10-01,37.155,414.5,-98.0282,0.9709,METERS
GHCND:USW00013981,"CHANUTE MARTIN JOHNSON AIRPORT, KS US",2021-03-13,1894-01-01,37.67028,300.2,-95.48417,0.9196,METERS
GHCND:USW00013984,"CONCORDIA ASOS, KS US",2021-03-13,1885-05-01,39.5514,447.8,-97.6508,0.9016,METERS
GHCND:USW00013985,"DODGE CITY REGIONAL AIRPORT, KS US",2021-03-13,1909-04-01,37.7686,787.0,-99.9678,0.9304,METERS
GHCND:USW00013987,"JOPLIN REGIONAL AIRPORT, MO US",2021-03-13,1948-01-01,37.15221,296.3,-94.49527,0.9997,METERS
GHCND:USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",2021-03-12,1934-01-01,39.1208,226.2,-94.5969,0.9148,METERS
GHCND:USW00013989,"EMPORIA ASOS, KS US",2021-03-13,1950-10-10,38.3291,364.5,-96.1946,0.7683,METERS
GHCND:USW00013991,"MARSHALL, MO US",2021-03-13,1893-01-01,39.1341,240.8,-93.2225,0.9345,METERS
GHCND:USW00013994,"ST LOUIS LAMBERT INTERNATIONAL AIRPORT, MO US",2021-03-13,1938-04-01,38.7525,161.8,-90.3736,0.9999,METERS
GHCND:USW00013995,"SPRINGFIELD WEATHER SERVICE OFFICE AIRPORT, MO US",2021-03-13,1940-08-01,37.23985,384.7,-93.39007,1.0,METERS
GHCND:USW00013996,"TOPEKA ASOS, KS US",2021-03-13,1946-08-01,39.0725,267.0,-95.6261,1.0,METERS
GHCND:USW00013997,"VICHY ROLLA NATIONAL AIRPORT, MO US",2021-03-13,1948-01-01,38.1318,338.3,-91.76461,0.8968,METERS
GHCND:USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",2021-03-13,1953-01-01,44.7978,45.1,-68.8185,0.9968,METERS
GHCND:USW00014607,"CARIBOU WEATHER FORECAST OFFICE, ME US",2021-03-13,1939-01-16,46.8705,190.2,-68.0173,0.9981,METERS
GHCND:USW00014609,"HOULTON AIRPORT, ME US",2021-03-13,1948-06-01,46.1185,145.1,-67.7928,0.9643,METERS
GHCND:USW00014732,"LAGUARDIA AIRPORT, NY US",2021-03-13,1939-10-07,40.77944,3.4,-73.88035,1.0,METERS
GHCND:USW00014733,"BUFFALO NIAGARA INTERNATIONAL, NY US",2021-03-13,1938-05-01,42.93997,218.2,-78.73615,0.9999,METERS
GHCND:USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2021-03-13,1938-06-01,42.74722,85.3,-73.79912,1.0,METERS
GHCND:USW00014736,"ALTOONA BLAIR CO AIRPORT, PA US",2021-03-13,1949-01-01,40.29639,451.1,-78.32028,0.8931,METERS
GHCND:USW00014737,"ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US",2021-03-13,1948-01-01,40.64985,118.9,-75.44771,1.0,METERS
GHCND:USW00014739,"BOSTON, MA US",2021-03-13,1936-01-01,42.3606,3.7,-71.0097,1.0,METERS
GHCND:USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",2021-03-13,1942-01-08,41.9375,53.3,-72.6819,0.9116,METERS
GHCND:USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2021-03-13,1940-12-01,44.4683,100.6,-73.1499,0.9999,METERS
GHCND:USW00014743,"CANTON 4 SE, NY US",2020-06-30,1893-01-01,44.5772,136.6,-75.1097,0.8148,METERS
GHCND:USW00014745,"CONCORD ASOS, NH US",2021-03-13,1939-04-01,43.2049,104.5,-71.50274,0.9999,METERS
GHCND:USW00014750,"GLENS FALLS AIRPORT, NY US",2021-03-13,1944-05-01,43.33845,97.8,-73.61028,0.9886,METERS
GHCND:USW00014751,"HARRISBURG CAPITAL CITY AIRPORT, PA US",2021-03-09,1939-01-01,40.21722,103.6,-76.85139,0.8893,METERS
GHCND:USW00014752,"HARTFORD BRAINARD FIELD, CT US",2021-03-09,1920-01-01,41.73611,5.8,-72.65056,0.9808,METERS
GHCND:USW00014755,"MOUNT WASHINGTON, NH US",2021-03-14,1948-01-01,44.27018,1911.7,-71.30336,0.999,METERS
GHCND:USW00014756,"NANTUCKET MEMORIAL AIRPORT, MA US",2021-03-09,1948-01-01,41.25306,13.7,-70.06083,0.7851,METERS
GHCND:USW00014757,"POUGHKEEPSIE AIRPORT, NY US",2021-03-13,1948-11-01,41.62574,50.6,-73.88156,0.9043,METERS
GHCND:USW00014764,"PORTLAND JETPORT, ME US",2021-03-13,1940-11-07,43.64222,13.7,-70.30444,1.0,METERS
GHCND:USW00014765,"PROVIDENCE, RI US",2021-03-13,1942-08-01,41.7225,16.8,-71.4325,0.9311,METERS
GHCND:USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2021-03-13,1926-01-02,43.11722,164.3,-77.67541,1.0,METERS
GHCND:USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2021-03-13,1938-05-01,43.1111,125.9,-76.1038,1.0,METERS
GHCND:USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2021-03-13,1949-01-01,41.3336,283.5,-75.7269,0.9941,METERS
GHCND:USW00014804,"MOUNT CLEMENS ANG BASE, MI US",2021-01-31,1896-08-01,42.6083,176.8,-82.8183,0.9389,METERS
GHCND:USW00014806,"RANTOUL, IL US",2021-03-07,1893-01-01,40.3131,230.1,-88.1596,0.7627,METERS
GHCND:USW00014814,"ALPENA WASTEWATER PLANT, MI US",2021-01-31,1948-01-01,45.0605,179.8,-83.428,0.9804,METERS
GHCND:USW00014817,"CADILLAC, MI US",2021-03-11,1948-05-01,44.2655,394.7,-85.3966,0.9923,METERS
GHCND:USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",2021-03-13,1938-05-01,41.4057,238.0,-81.852,1.0,METERS
GHCND:USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",2021-03-13,1945-04-01,39.9907,248.7,-82.877,0.9638,METERS
GHCND:USW00014822,"DETROIT CITY AIRPORT, MI US",2021-03-09,1948-01-01,42.40917,190.8,-83.01,0.9759,METERS
GHCND:USW00014824,"ESCANABA, MI US",2021-03-14,1948-01-01,45.7438,180.1,-87.0406,0.7883,METERS
GHCND:USW00014826,"FLINT FCWOS, MI US",2021-03-12,1948-05-02,42.9666,234.7,-83.7494,1.0,METERS
GHCND:USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",2021-03-13,1939-08-01,40.9705,241.1,-85.2063,0.9979,METERS
GHCND:USW00014828,"GLADWIN, MI US",2021-03-14,1892-12-01,43.9758,236.2,-84.4908,0.8226,METERS
GHCND:USW00014833,"JACKSON REYNOLDS FIELD, MI US",2021-03-13,1948-05-01,42.2667,304.2,-84.4667,0.9991,METERS
GHCND:USW00014835,"LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US",2021-03-12,1944-01-01,40.41222,182.6,-86.93694,0.9283,METERS
GHCND:USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",2021-03-13,1948-01-01,42.7761,261.8,-84.5997,0.9349,METERS
GHCND:USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2021-03-13,1939-10-01,43.1405,264.0,-89.3452,1.0,METERS
GHCND:USW00014839,"MILWAUKEE MITCHELL AIRPORT, WI US",2021-03-13,1938-04-01,42.95489,203.3,-87.90457,1.0,METERS
GHCND:USW00014840,"MUSKEGON CO AIRPORT, MI US",2021-03-13,1896-06-01,43.17111,190.5,-86.23667,0.9966,METERS
GHCND:USW00014841,"PELLSTON REGIONAL AIRPORT, MI US",2021-03-13,1948-01-01,45.5644,214.9,-84.7927,0.9991,METERS
GHCND:USW00014842,"GENERAL WAYNE A. DOWNING INTERNATIONAL AIRPORT, IL US",2021-03-13,1943-05-04,40.6675,198.1,-89.6839,0.9999,METERS
GHCND:USW00014845,"SAGINAW MBS INTERNATIONAL AIRPORT, MI US",2021-03-12,1898-01-01,43.53306,201.2,-84.07972,0.9989,METERS
GHCND:USW00014846,"SANDUSKY, OH US",2021-01-31,1936-01-01,41.45,178.0,-82.7167,0.974,METERS
GHCND:USW00014847,"SAULT STE MARIE SANDERSON FIELD, MI US",2021-03-13,1931-01-01,46.4794,220.1,-84.3572,0.9996,METERS
GHCND:USW00014848,"SOUTH BEND AIRPORT, IN US",2021-03-13,1893-12-01,41.7072,235.6,-86.3163,0.965,METERS
GHCND:USW00014850,"TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US",2021-03-13,1896-06-01,44.74083,188.4,-85.5825,0.9984,METERS
GHCND:USW00014852,"YOUNGSTOWN WARREN REGIONAL AIRPORT, OH US",2021-03-13,1934-08-01,41.2548,355.7,-80.6737,0.9872,METERS
GHCND:USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",2021-03-09,1948-01-01,47.16861,333.8,-88.48889,0.8207,METERS
GHCND:USW00014860,"ERIE INTERNATIONAL AIRPORT, PA US",2021-03-13,1926-01-01,42.0803,222.2,-80.1824,1.0,METERS
GHCND:USW00014891,"MANSFIELD LAHM REGIONAL AIRPORT, OH US",2021-03-13,1948-08-01,40.8204,393.2,-82.5178,0.9529,METERS
GHCND:USW00014895,"AKRON CANTON AIRPORT, OH US",2021-03-13,1948-07-01,40.9181,369.7,-81.4435,1.0,METERS
GHCND:USW00014897,"WAUSAU ASOS, WI US",2021-03-13,1941-12-01,44.9288,365.8,-89.6277,0.9949,METERS
GHCND:USW00014898,"GREEN BAY A S INTERNATIONAL AIRPORT, WI US",2021-03-13,1886-09-01,44.4794,209.4,-88.1366,1.0,METERS
GHCND:USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2021-03-09,1940-05-01,45.8679,431.6,-95.3941,0.9877,METERS
GHCND:USW00014912,"DEVILS LAKE KDLR, ND US",2014-07-02,1921-01-01,48.1069,446.2,-98.868,0.9294,METERS
GHCND:USW00014913,"DULUTH INTERNATIONAL AIRPORT, MN US",2021-03-13,1948-01-01,46.8369,436.8,-92.1833,1.0,METERS
GHCND:USW00014916,"GRAND FORKS INTERNATIONAL AIRPORT, ND US",2021-03-12,1941-04-01,47.9428,256.6,-97.1839,0.9957,METERS
GHCND:USW00014919,"JAMESTOWN MUNICIPAL AIRPORT, ND US",2021-03-13,1948-07-01,46.9258,455.4,-98.6691,0.9998,METERS
GHCND:USW00014920,"LA CROSSE MUNICIPAL AIRPORT, WI US",2021-03-13,1938-04-01,43.8788,198.7,-91.2527,0.9966,METERS
GHCND:USW00014921,"LONE ROCK TRI CO AIRPORT, WI US",2021-03-13,1948-06-01,43.21194,218.5,-90.18139,0.7549,METERS
GHCND:USW00014922,"MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US",2021-03-13,1938-04-09,44.8831,265.8,-93.2289,1.0,METERS
GHCND:USW00014923,"MOLINE QUAD CITY INTERNATIONAL AIRPORT, IL US",2021-03-13,1943-05-24,41.46528,180.4,-90.52333,1.0,METERS
GHCND:USW00014924,"PEMBINA, ND US",2021-03-14,1898-05-01,48.9713,240.8,-97.2414,0.9507,METERS
GHCND:USW00014925,"ROCHESTER INTERNATIONAL AIRPORT, MN US",2021-03-13,1893-01-01,43.9041,397.5,-92.4916,0.8213,METERS
GHCND:USW00014929,"ABERDEEN REGIONAL AIRPORT, SD US",2021-03-13,1893-01-01,45.4433,395.3,-98.413,0.9938,METERS
GHCND:USW00014931,"BURLINGTON MUNICIPAL AIRPORT, IA US",2021-03-13,1897-07-01,40.78333,210.9,-91.12528,0.8742,METERS
GHCND:USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2021-03-13,1945-07-01,41.5338,291.7,-93.653,0.9997,METERS
GHCND:USW00014935,"GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US",2021-03-13,1938-03-21,40.9611,560.8,-98.3136,1.0,METERS
GHCND:USW00014936,"HURON REGIONAL AIRPORT, SD US",2021-03-13,1881-07-01,44.3981,390.1,-98.2231,0.9998,METERS
GHCND:USW00014940,"MASON CITY MUNICIPAL AIRPORT, IA US",2021-03-13,1948-01-01,43.1544,373.4,-93.3269,0.9999,METERS
GHCND:USW00014941,"NORFOLK KARL STEFAN MEMORIAL AIRPORT, NE US",2021-03-13,1945-10-01,41.9855,472.7,-97.4352,1.0,METERS
GHCND:USW00014942,"OMAHA EPPLEY AIRFIELD, NE US",2021-03-13,1948-01-01,41.3102,299.3,-95.8991,0.9979,METERS
GHCND:USW00014944,"SIOUX FALLS FOSS FIELD, SD US",2021-03-13,1932-01-01,43.5778,435.3,-96.7539,0.999,METERS
GHCND:USW00014946,"WATERTOWN REGIONAL AIRPORT, SD US",2021-03-13,1893-01-01,44.9047,532.8,-97.1494,0.9667,METERS
GHCND:USW00014950,"OTTUMWA INDUSTRIAL AIRPORT, IA US",2021-03-13,1948-01-02,41.1077,256.6,-92.4466,0.9973,METERS
GHCND:USW00014990,"CEDAR RAPIDS MUNICIPAL AIRPORT, IA US",2021-03-13,1953-06-01,41.8833,264.6,-91.7166,0.9997,METERS
GHCND:USW00014991,"CHIPPEWA VALLEY REGIONAL AIRPORT, WI US",2021-03-13,1949-10-01,44.8665,269.7,-91.4879,1.0,METERS
GHCND:USW00014992,"REDWOOD FALLS MUNICIPAL AIRPORT, MN US",2021-03-13,1892-01-01,44.5483,311.2,-95.0804,0.8725,METERS
GHCND:USW00014995,"GRANTSBURG, WI US",2020-12-31,1950-07-01,45.7728,301.8,-92.6886,0.9705,METERS
GHCND:USW00021504,"HILO INTERNATIONAL AIRPORT 87, HI US",2021-03-13,1949-10-01,19.7191,11.6,-155.053,1.0,METERS
GHCND:USW00022010,"DEL RIO INTERNATIONAL AIRPORT, TX US",2021-03-13,1946-08-09,29.3784,304.5,-100.927,0.8629,METERS
GHCND:USW00022501,"BARKING SANDS, HI US",2015-10-09,1968-12-01,22.03333,4.0,-159.78333,0.7712,METERS
GHCND:USW00022519,"KANEOHE BAY MCAS, HI US",2021-03-08,1942-01-01,21.45045,3.0,-157.76794,0.7821,METERS
GHCND:USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2021-03-13,1939-06-01,21.324,2.1,-157.9294,0.9814,METERS
GHCND:USW00022534,"MOLOKAI KAUNAKAKAI MOLOKAI AIRPORT, HI US",2021-03-13,1949-10-01,21.1545,135.0,-157.0961,0.9556,METERS
GHCND:USW00022536,"LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1, HI US",2021-03-13,1950-02-01,21.98389,30.5,-159.34056,1.0,METERS
GHCND:USW00023007,"CHILDRESS MUNICIPAL AIRPORT, TX US",2021-03-12,1948-01-01,34.4272,594.7,-100.2831,0.9987,METERS
GHCND:USW00023009,"ROSWELL INDUSTRIAL AIR PARK, NM US",2021-03-13,1942-07-13,33.3075,1112.2,-104.5083,0.8436,METERS
GHCND:USW00023023,"MIDLAND INTERNATIONAL AIRPORT, TX US",2021-03-13,1930-06-01,31.9475,872.3,-102.2086,1.0,METERS
GHCND:USW00023034,"SAN ANGELO MATHIS FIELD AIRPORT, TX US",2021-03-13,1907-08-01,31.3516,584.0,-100.495,0.966,METERS
GHCND:USW00023040,"WINK FAA AIRPORT, TX US",2021-03-13,1938-06-01,31.7801,855.6,-103.2018,0.9333,METERS
GHCND:USW00023041,"BIG SPRING, TX US",2021-01-31,1948-01-01,32.2443,765.0,-101.4537,0.9254,METERS
GHCND:USW00023042,"LUBBOCK INTERNATIONAL AIRPORT, TX US",2021-03-12,1945-08-10,33.6656,991.8,-101.8231,0.9816,METERS
GHCND:USW00023044,"EL PASO INTERNATIONAL AIRPORT, TX US",2021-03-13,1938-04-01,31.81111,1194.2,-106.37583,0.9998,METERS
GHCND:USW00023047,"AMARILLO AIRPORT, TX US",2021-03-13,1943-03-01,35.2295,1098.5,-101.7042,0.9508,METERS
GHCND:USW00023050,"ALBUQUERQUE INTERNATIONAL AIRPORT, NM US",2021-03-13,1931-03-01,35.0419,1618.5,-106.6155,0.9999,METERS
GHCND:USW00023051,"CLAYTON MUNICIPAL AIR PARK, NM US",2021-03-13,1896-02-01,36.4486,1511.8,-103.1539,0.8837,METERS
GHCND:USW00023054,"LAS VEGAS MUNICIPAL AIRPORT, NM US",2021-03-09,1940-11-01,35.65417,2095.2,-105.14194,0.9976,METERS
GHCND:USW00023061,"ALAMOSA BERGMAN FIELD, CO US",2021-03-13,1948-01-01,37.4389,2296.1,-105.8613,0.9863,METERS
GHCND:USW00023062,"DENVER STAPLETON, CO US",2021-03-14,1940-05-15,39.76746,1610.6,-104.86948,0.9045,METERS
GHCND:USW00023064,"GARDEN CITY REGIONAL AIRPORT, KS US",2021-03-13,1947-03-01,37.92722,878.4,-100.72472,0.9425,METERS
GHCND:USW00023065,"GOODLAND RENNER FIELD, KS US",2021-03-12,1895-06-01,39.3672,1114.3,-101.6932,0.8989,METERS
GHCND:USW00023066,"GRAND JUNCTION WALKER FIELD, CO US",2021-03-13,1900-01-01,39.1342,1480.7,-108.54,0.9994,METERS
GHCND:USW00023067,"LA JUNTA MUNICIPAL AIRPORT, CO US",2021-03-13,1945-04-01,38.04949,1278.3,-103.51335,0.9871,METERS
GHCND:USW00023070,"TRINIDAD AIRPORT, CO US",2021-03-13,1948-01-01,37.2622,1749.9,-104.3378,0.9986,METERS
GHCND:USW00023072,"CLARENDON, TX US",2017-09-30,1904-05-01,34.9414,850.4,-100.9126,0.9454,METERS
GHCND:USW00023081,"GALLUP MUNICIPAL AIRPORT, NM US",2021-03-09,1973-01-08,35.5144,1972.4,-108.794,0.9996,METERS
GHCND:USW00023110,"LEMOORE REEVES NAS, CA US",2021-03-08,1961-07-01,36.33333,70.7,-119.95,0.9457,METERS
GHCND:USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",2021-03-13,1943-01-01,33.8116,9.4,-118.1463,0.9169,METERS
GHCND:USW00023153,"TONOPAH AIRPORT, NV US",2021-03-13,1954-06-11,38.0511,1644.4,-117.0902,0.9994,METERS
GHCND:USW00023155,"BAKERSFIELD AIRPORT, CA US",2021-03-13,1937-10-01,35.4344,149.0,-119.0542,1.0,METERS
GHCND:USW00023158,"BLYTHE ASOS, CA US",2021-03-13,1948-07-01,33.6186,120.4,-114.7142,0.9939,METERS
GHCND:USW00023160,"TUCSON INTERNATIONAL AIRPORT, AZ US",2021-03-13,1946-06-01,32.1313,776.9,-110.9552,0.9852,METERS
GHCND:USW00023161,"BARSTOW DAGGETT AIRPORT, CA US",2021-03-13,1943-12-01,34.8536,584.3,-116.7858,0.999,METERS
GHCND:USW00023162,"DELTA, UT US",2021-01-31,1938-06-01,39.33741,1411.2,-112.58571,0.9369,METERS
GHCND:USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",2021-03-13,1948-09-06,36.0719,664.5,-115.1634,0.9998,METERS
GHCND:USW00023170,"HANKSVILLE, UT US",2021-03-13,1910-03-01,38.37497,1304.5,-110.71906,0.9433,METERS
GHCND:USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2021-03-13,1944-01-01,33.938,29.6,-118.3888,0.9924,METERS
GHCND:USW00023179,"NEEDLES AIRPORT, CA US",2021-03-13,1940-03-10,34.7675,271.3,-114.6188,0.9944,METERS
GHCND:USW00023183,"PHOENIX AIRPORT, AZ US",2021-03-13,1933-06-01,33.4277,337.4,-112.0038,0.9409,METERS
GHCND:USW00023184,"PRESCOTT LOVE FIELD, AZ US",2021-03-13,1948-01-01,34.65167,1536.8,-112.42083,0.9986,METERS
GHCND:USW00023185,"RENO AIRPORT, NV US",2021-03-13,1937-03-01,39.4838,1344.2,-119.7711,1.0,METERS
GHCND:USW00023187,"SANDBERG, CA US",2021-03-13,1934-07-01,34.7436,1374.6,-118.7242,0.9843,METERS
GHCND:USW00023188,"SAN DIEGO INTERNATIONAL AIRPORT, CA US",2021-03-12,1939-07-01,32.7336,4.6,-117.1831,0.9999,METERS
GHCND:USW00023190,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",2021-03-13,1941-01-02,34.4258,2.7,-119.8425,0.9656,METERS
GHCND:USW00023194,"WINSLOW AIRPORT, AZ US",2021-03-13,1898-10-01,35.0281,1489.3,-110.7208,0.9152,METERS
GHCND:USW00023230,"OAKLAND METROPOLITAN, CA US",2021-03-13,1948-01-01,37.7214,1.8,-122.2208,0.7822,METERS
GHCND:USW00023232,"SACRAMENTO AIRPORT ASOS, CA US",2021-03-13,1941-11-10,38.5069,4.6,-121.495,0.9596,METERS
GHCND:USW00023233,"SALINAS AIRPORT, CA US",2021-03-13,1930-06-14,36.6636,22.6,-121.6081,0.9836,METERS
GHCND:USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2021-03-13,1945-07-01,37.6197,2.4,-122.3647,0.9986,METERS
GHCND:USW00023237,"STOCKTON AIRPORT, CA US",2021-03-13,1941-02-20,37.8891,7.9,-121.2258,0.9046,METERS
GHCND:USW00023244,"MOFFETT FEDERAL AIRFIELD, CA US",2019-11-17,1945-03-01,37.4058,11.9,-122.0481,0.9446,METERS
GHCND:USW00023258,"MODESTO AIRPORT, CA US",2021-03-13,1906-03-01,37.6241,22.3,-120.9505,0.8915,METERS
GHCND:USW00023271,"SACRAMENTO 5 ESE, CA US",2021-03-08,1877-07-11,38.5552,11.6,-121.4183,0.9983,METERS
GHCND:USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",2021-03-09,1921-01-01,37.7705,45.7,-122.4269,0.9999,METERS
GHCND:USW00023273,"SANTA MARIA PUBLIC AIRPORT, CA US",2021-03-13,1948-01-01,34.8994,73.8,-120.4486,0.9999,METERS
GHCND:USW00024011,"BISMARCK MUNICIPAL AIRPORT, ND US",2021-03-13,1936-07-01,46.7825,503.2,-100.7572,0.8642,METERS
GHCND:USW00024012,"DICKINSON THEODORE ROOSEVELT REGIONAL AIRPORT, ND US",2021-03-13,1938-11-14,46.7994,786.4,-102.7972,0.8761,METERS
GHCND:USW00024013,"MINOT INTERNATIONAL AIRPORT, ND US",2021-03-13,1948-07-02,48.2552,507.5,-101.2733,0.9814,METERS
GHCND:USW00024015,"AKRON WASHINGTON CO AIRPORT, CO US",2021-03-13,1937-03-01,40.16667,1421.3,-103.21667,0.9929,METERS
GHCND:USW00024018,"CHEYENNE WSFO AIRPORT, WY US",2021-03-13,1915-01-01,41.15778,1863.2,-104.80694,0.9999,METERS
GHCND:USW00024020,"HAYES CENTER 1 NW, NE US",2021-03-14,1894-12-01,40.52315,927.2,-101.03456,0.984,METERS
GHCND:USW00024021,"LANDER AIRPORT, WY US",2021-03-13,1948-01-01,42.81538,1704.4,-108.72611,0.985,METERS
GHCND:USW00024022,"LARAMIE AIRPORT, WY US",2021-03-13,1948-01-01,41.3167,2214.7,-105.6833,0.9996,METERS
GHCND:USW00024023,"NORTH PLATTE REGIONAL AIRPORT, NE US",2021-03-13,1948-01-01,41.1213,846.7,-100.6694,1.0,METERS
GHCND:USW00024025,"PIERRE REGIONAL AIRPORT, SD US",2021-03-13,1893-01-01,44.3813,531.0,-100.2855,0.9227,METERS
